trial	response_time
1	454
2	284
3	315
4	442
5	349
6	324
7	283
8	291
9	417
10	327
11	461
12	483
13	350
14	350
15	310
16	352
17	364
18	483
19	365
20	304
21	349
22	293
23	283
24	416
25	817
26	313
27	531
28	306
29	349
30	285
31	378
32	295
33	283
34	316
35	330
36	396
37	517
38	309
39	283
40	460
41	440
42	305
43	302
44	969
45	299
46	323
