trial	response_time
1	357
2	358
3	393
4	441
5	436
6	344
7	286
8	330
9	394
10	511
11	356
12	326
13	307
14	327
15	433
16	323
17	294
18	382
19	331
20	367
21	488
22	377
23	345
24	479
25	313
26	492
27	486
28	279
29	365
30	301
31	281
32	282
33	299
34	291
35	291
36	541
37	317
38	481
39	389
40	673
41	377
42	513
43	585
44	716
45	379
46	354
47	328
48	518
49	552
50	270
