trial	response_time
1	455
2	302
3	299
4	264
5	461
6	398
7	311
8	347
9	323
10	373
11	497
12	345
13	353
14	247
15	300
16	251
17	1613
18	286
19	265
20	417
21	379
22	297
23	379
24	301
25	255
26	363
27	566
28	757
29	598
30	440
31	330
32	548
33	346
34	433
35	520
36	393
37	433
38	363
39	473
40	323
41	463
42	362
43	668
44	333
45	449
46	378
47	303
48	325
49	333
50	603
