trial	response_time
1	465
2	277
3	289
4	435
5	293
6	261
7	257
8	315
9	324
10	396
11	290
12	305
13	297
14	330
15	289
16	433
17	323
18	339
19	400
20	389
21	219
22	421
23	287
24	287
25	272
26	375
27	333
28	308
29	268
30	364
31	265
32	357
33	274
34	402
35	356
36	481
37	329
38	250
39	292
40	388
41	385
42	622
43	322
44	409
45	396
46	370
47	303
48	455
49	561
50	326
