trial	response_time
1	318
2	296
3	252
4	271
5	348
6	305
7	286
8	345
9	353
10	273
11	358
12	287
13	353
14	283
15	302
16	353
17	545
18	336
19	440
20	287
21	322
22	346
23	243
24	333
25	278
26	305
27	273
28	260
29	246
30	335
31	296
32	309
33	437
34	367
35	424
36	310
37	334
38	270
39	377
40	330
41	328
42	803
43	295
44	338
45	348
46	380
47	298
48	303
