trial	response_time
1	23
2	2664
3	294
4	267
5	289
6	350
7	310
8	398
9	384
10	349
11	381
12	285
13	295
14	294
15	283
16	349
17	331
18	291
19	284
20	324
21	350
22	363
23	293
24	358
25	297
26	369
27	283
28	373
29	329
30	416
31	374
32	382
33	350
34	296
35	317
36	283
37	322
38	349
39	352
40	350
41	377
42	351
43	314
44	683
45	285
46	316
