trial	response_time
1	373
2	274
3	317
4	388
5	442
6	298
7	609
8	373
9	421
10	291
11	417
12	499
13	548
14	312
15	311
16	273
17	341
18	406
19	329
20	413
21	324
22	613
23	574
24	321
25	370
26	512
27	436
28	333
29	276
30	424
31	487
32	438
33	336
34	356
35	332
36	429
37	610
38	381
39	417
40	314
41	401
42	534
43	356
44	486
45	391
46	457
47	580
48	294
49	368
50	677
