trial	response_time
1	554
2	280
3	330
4	295
5	267
6	237
7	249
8	236
9	295
10	282
11	302
12	236
13	280
14	274
15	304
16	256
17	406
18	225
19	301
20	236
21	291
22	276
23	298
24	262
25	253
26	308
27	339
28	309
29	344
30	268
31	258
32	260
33	273
34	293
35	247
36	288
37	394
38	289
39	281
40	343
41	332
42	249
43	453
44	277
45	291
46	268
47	254
48	318
49	303
50	282
