trial	response_time
1	302
2	523
3	277
4	301
5	311
6	384
7	519
8	367
9	786
10	373
11	281
12	248
13	641
14	514
15	297
16	333
17	602
18	288
19	498
20	296
21	375
22	328
23	320
24	465
25	339
26	423
27	338
28	377
29	358
30	336
31	448
32	337
33	310
34	471
35	362
36	330
37	335
38	384
39	352
40	302
41	305
42	352
43	447
44	343
45	441
46	357
47	375
48	348
49	349
50	268
51	338
