trial	response_time
1	276
2	335
3	289
4	276
5	351
6	296
7	269
8	267
9	278
10	288
11	307
12	255
13	424
14	422
15	287
16	307
17	334
18	333
19	334
20	357
21	365
22	303
23	277
24	291
25	338
26	400
27	355
28	339
29	301
30	432
31	289
32	316
33	276
34	255
35	265
36	372
37	286
38	305
39	299
40	373
41	445
42	272
43	346
44	306
45	315
46	475
47	293
