trial	response_time
1	546
2	296
3	448
4	538
5	359
6	317
7	381
8	338
9	583
10	332
11	540
12	346
13	407
14	298
15	337
16	318
17	358
18	288
19	355
20	281
21	369
22	318
23	430
24	393
25	430
26	305
27	361
28	310
29	279
30	295
31	271
32	375
33	316
34	524
35	412
36	319
37	375
38	292
39	340
40	450
41	491
42	292
43	387
44	400
45	293
46	285
47	390
48	291
49	347
50	289
51	361
