trial	response_time
1	294
2	294
3	368
4	316
5	350
6	319
7	381
8	319
9	365
10	350
11	283
12	353
13	349
14	329
15	284
16	320
17	375
18	364
19	313
20	362
21	333
22	291
23	397
24	308
25	349
26	296
27	350
28	283
29	330
30	293
31	328
32	364
33	307
34	298
35	312
36	350
37	367
38	288
39	310
40	483
41	321
42	483
43	382
44	417
45	381
46	421
47	308
48	416
