trial	response_time
1	333
2	361
3	378
4	295
5	284
6	291
7	350
8	295
9	450
10	286
11	324
12	283
13	283
14	749
15	366
16	350
17	300
18	329
19	332
20	350
21	499
22	350
23	434
24	291
25	283
26	416
27	398
28	311
29	416
30	325
31	332
32	350
33	319
34	350
35	350
36	780
37	379
38	351
39	350
40	366
41	350
42	380
43	329
44	417
45	350
46	310
