trial	response_time
1	459
2	469
3	350
4	355
5	328
6	400
7	349
8	409
9	325
10	372
11	401
12	309
13	292
14	268
15	1196
16	306
17	289
18	361
19	286
20	303
21	1695
22	391
23	396
24	593
25	414
26	361
27	375
28	452
29	326
30	422
31	353
32	430
33	378
34	271
35	279
36	431
37	321
38	353
39	407
40	361
41	358
42	379
43	329
44	336
45	421
46	359
47	316
48	388
49	353
50	327
