trial	response_time
1	299
2	331
3	349
4	283
5	380
6	365
7	369
8	708
9	306
10	567
11	283
12	312
13	416
14	589
15	397
16	350
17	1090
18	448
19	757
20	349
21	304
22	381
23	901
24	306
25	360
26	283
27	349
28	297
29	283
30	585
31	817
32	360
33	359
34	35
35	304
36	383
37	327
38	825
39	308
40	417
41	427
42	1057
43	502
44	397
45	350
46	349
