trial	response_time
1	316
2	431
3	358
4	380
5	313
6	332
7	274
8	307
9	331
10	357
11	423
12	372
13	341
14	346
15	325
16	260
17	447
18	336
19	348
20	354
21	306
22	290
23	335
24	315
25	345
26	296
27	320
28	346
29	434
30	299
31	330
32	353
33	325
34	300
35	305
36	365
37	361
38	343
39	337
40	333
41	301
42	266
43	371
44	363
45	361
46	304
47	311
48	405
49	359
50	345
51	290
