trial	response_time
1	261
2	265
3	281
4	306
5	277
6	312
7	487
8	305
9	294
10	295
11	321
12	277
13	260
14	320
15	318
16	298
17	428
18	462
19	286
20	324
21	279
22	294
23	322
24	254
25	267
26	296
27	504
28	282
29	269
30	281
31	372
32	302
33	270
34	287
35	281
36	492
37	305
38	424
39	248
40	287
41	360
42	346
43	441
44	418
45	248
46	262
47	286
48	283
49	281
50	273
