trial	response_time
1	403
2	317
3	405
4	296
5	344
6	398
7	323
8	419
9	326
10	421
11	392
12	365
13	282
14	274
15	418
16	325
17	413
18	487
19	367
20	461
21	303
22	554
23	365
24	346
25	383
26	372
27	338
28	367
29	437
30	471
31	416
32	386
33	439
34	409
35	357
36	347
37	376
38	429
39	304
40	368
41	373
42	322
43	306
44	362
45	1448
46	379
47	416
48	323
49	475
50	316
