trial	response_time
1	370
2	499
3	616
4	300
5	350
6	352
7	283
8	284
9	283
10	350
11	549
12	324
13	331
14	350
15	554
16	461
17	378
18	316
19	283
20	423
21	350
22	350
23	285
24	315
25	310
26	252
27	353
28	328
29	483
30	349
31	362
32	326
33	308
34	372
35	284
36	436
37	368
38	301
39	351
40	417
41	483
42	375
43	350
44	438
45	283
46	350
47	293
