trial	response_time
1	268
2	293
3	270
4	451
5	323
6	405
7	382
8	287
9	191
10	275
11	275
12	257
13	272
14	293
15	443
16	630
17	275
18	339
19	289
20	363
21	322
22	426
23	409
24	318
25	389
26	320
27	469
28	325
29	365
30	325
31	478
32	398
33	331
34	620
35	298
36	551
37	362
38	359
39	284
40	258
41	524
42	275
43	392
44	300
45	281
46	399
47	304
48	274
49	252
50	525
51	309
