trial	response_time
1	386
2	283
3	284
4	296
5	370
6	284
7	266
8	297
9	258
10	385
11	349
12	283
13	286
14	393
15	250
16	284
17	350
18	561
19	300
20	328
21	357
22	297
23	263
24	299
25	349
26	350
27	283
28	294
29	284
30	441
31	379
32	461
33	416
34	324
35	350
36	360
37	350
38	350
39	429
40	350
41	350
42	289
43	294
44	349
45	310
46	374
